Fips_5,democrat,republican,others
17083,0.243744882,0.704940406,0.051314712
17085,0.393682725,0.540056467,0.066260808
17087,0.187551322,0.763507965,0.048940713
17089,0.520108974,0.415093772,0.064797255
17091,0.401035831,0.531212345,0.067751823
17093,0.465582727,0.467023406,0.067393867
17095,0.453311154,0.482713663,0.063975183
17097,0.563702557,0.361646679,0.074650764
17099,0.3928794,0.536537804,0.070582796
17101,0.211683623,0.741877256,0.04643912
17103,0.356898444,0.556007489,0.087094067
17105,0.263475015,0.668544109,0.067980876
17107,0.267155875,0.659704863,0.073139263
17109,0.403910785,0.519019248,0.077069966
17111,0.428945326,0.505199295,0.065855379
17113,0.453385107,0.466424501,0.080190393
17115,0.381668747,0.559009571,0.059321681
17117,0.299150268,0.640518784,0.060330948
17119,0.388595703,0.541485186,0.069919111
17121,0.255886143,0.694564835,0.049549022
17123,0.298963904,0.632520053,0.068516043
17125,0.310514955,0.625655257,0.063829787
17127,0.233128834,0.725123448,0.041747718
17129,0.278894858,0.649424405,0.071680737
17131,0.360234604,0.563870968,0.075894428
17133,0.285987393,0.652526609,0.061485998
17135,0.269995377,0.66497149,0.065033133
17137,0.317297297,0.613243243,0.069459459
17139,0.235715423,0.709056183,0.055228394
17141,0.332740875,0.593229447,0.074029678
17143,0.484822236,0.45390622,0.061271544
17145,0.249873135,0.69572719,0.054399675
17147,0.293627886,0.62544405,0.080928064
17149,0.187649402,0.764143426,0.048207171
17151,0.175070028,0.783380019,0.041549953
17153,0.351736746,0.612431444,0.03583181
17155,0.368691739,0.567984571,0.06332369
17157,0.242285473,0.706143441,0.051571086
17159,0.206142634,0.746876627,0.046980739
17161,0.504703566,0.421883302,0.073413132
17163,0.503864654,0.446649527,0.049485819
17165,0.225931131,0.726985242,0.047083626
17167,0.415835646,0.507700284,0.07646407
17169,0.280825496,0.659352142,0.059822362
17171,0.205138037,0.753834356,0.041027607
17173,0.207811081,0.747411444,0.044777475
17175,0.273787824,0.648195406,0.07801677
17177,0.381851251,0.544806567,0.073342182
17179,0.321195652,0.601040373,0.077763975
17181,0.281363477,0.678224201,0.040412323
17183,0.32839385,0.624370298,0.047235852
17185,0.210651537,0.740666179,0.048682284
17187,0.382605354,0.5475855,0.069809146
17189,0.194964319,0.750100983,0.054934698
17191,0.126861155,0.843360368,0.029778477
17193,0.192501704,0.768916155,0.03858214
17195,0.431357986,0.493120163,0.075521851
17197,0.504901896,0.441070906,0.054027198
17199,0.269402235,0.677194525,0.05340324
17201,0.470644387,0.469892546,0.059463067
17203,0.256343133,0.664871124,0.078785743
18001,0.214285714,0.737051184,0.048663102
18003,0.376397507,0.570420764,0.053181729
18005,0.302893198,0.635272392,0.061834411
18007,0.234588107,0.703491544,0.061920349
18009,0.256871254,0.692291796,0.05083695
18011,0.316396296,0.610789981,0.072813724
18013,0.316928886,0.631340466,0.051730648
18015,0.218905473,0.725789656,0.055304871
18017,0.264550637,0.682736294,0.052713069
18019,0.367724402,0.587228967,0.04504663
18021,0.204396384,0.756160255,0.039443361
18023,0.236176273,0.714728552,0.049095174
18025,0.288047028,0.656433703,0.055519268
18027,0.167161961,0.793554978,0.039283061
18029,0.2035686,0.755117355,0.041314045
18031,0.190617417,0.763008897,0.046373686
18033,0.233226837,0.713170039,0.053603124
18035,0.402300379,0.537708042,0.059991579
18037,0.269665733,0.668785028,0.061549239
18039,0.316014018,0.63792473,0.046061252
18041,0.236306401,0.717628541,0.046065058
18043,0.37261189,0.572665331,0.054722779
18045,0.197010144,0.755739455,0.0472504
18047,0.178788704,0.787160628,0.034050667
18049,0.234057798,0.717697636,0.048244567
18051,0.240312581,0.715641953,0.044045466
18053,0.276943742,0.67193426,0.051121997
18055,0.212230998,0.744656184,0.043112818
18057,0.371220568,0.566616534,0.062162898
18059,0.246096017,0.693015671,0.060888312
18061,0.257732514,0.697435068,0.044832417
18063,0.299104011,0.639725248,0.061170741
18065,0.25422972,0.689407095,0.056363185
18067,0.30439975,0.642591537,0.053008713
18069,0.21853768,0.726111076,0.055351244
18071,0.21868776,0.731747567,0.049564673
18073,0.248841381,0.701300643,0.049857976
18075,0.236538943,0.713373403,0.050087653
18077,0.319403426,0.630980508,0.049616066
18079,0.212017937,0.737578475,0.050403587
18081,0.260421053,0.683548872,0.056030075
18083,0.243103893,0.713908224,0.042987883
18085,0.196764743,0.746010473,0.057224785
18087,0.217436755,0.734371733,0.048191512
18089,0.58117343,0.375860441,0.042966129
18091,0.43797978,0.501891467,0.060128753
18093,0.219820384,0.732821637,0.047357978
18095,0.344933128,0.600567623,0.054499249
18097,0.58751504,0.359740819,0.052744141
18099,0.265346754,0.679570844,0.055082402
18101,0.18319817,0.768766895,0.048034934
18103,0.205162439,0.739875389,0.054962172
18105,0.585349163,0.352277004,0.062373832
18107,0.221826339,0.729678015,0.048495645
18109,0.193094629,0.756841432,0.050063939
18111,0.242277826,0.703537532,0.054184642
18113,0.231142688,0.722202487,0.046654825
18115,0.234851078,0.725094146,0.040054776
18117,0.25,0.708374023,0.041625977
18119,0.227416151,0.719060418,0.053523431
18121,0.218930416,0.738833181,0.042236402
18123,0.380136561,0.565611421,0.054252017
18125,0.216998494,0.735820646,0.04718086
18127,0.436274129,0.503070346,0.060655525
18129,0.282425604,0.674099623,0.043474773
18131,0.243084814,0.705990108,0.050925078
18133,0.228066599,0.722867822,0.049065579
18135,0.233887933,0.718779881,0.047332186
18137,0.192896175,0.765495706,0.041608119
18139,0.211394511,0.733573607,0.055031882
18141,0.474759222,0.472660367,0.052580411
18143,0.290297769,0.667399187,0.042303044
18145,0.236023119,0.706791153,0.057185729
18147,0.286702074,0.658583024,0.054714901
18149,0.269781054,0.690114893,0.040104054
18151,0.257036935,0.695661129,0.047301936
18153,0.246874635,0.717139853,0.035985512
18155,0.251419303,0.691538254,0.057042444
18157,0.436407262,0.492169879,0.071422859
18159,0.211318242,0.744207723,0.044474035
18161,0.217259192,0.742935278,0.03980553
18163,0.39347925,0.558511592,0.048009158
18165,0.299899121,0.650381899,0.04971898
18167,0.400095434,0.550931739,0.048972826
18169,0.224086724,0.729209979,0.046703297
18171,0.213486005,0.73740458,0.049109415
18173,0.307073575,0.645949508,0.046976917
18175,0.231593745,0.721226498,0.047179758
18177,0.32534501,0.626607764,0.048047226
18179,0.196131968,0.758816837,0.045051195
18181,0.257634537,0.68566597,0.056699493
18183,0.216283684,0.727005057,0.056711259
19001,0.297297297,0.645762267,0.056940436
19003,0.268281102,0.662393162,0.069325736
19005,0.349703886,0.59121768,0.059078434
19007,0.295632334,0.657268579,0.047099087
19009,0.316529894,0.626025791,0.057444314
19011,0.337908119,0.594625831,0.06746605
19013,0.500473566,0.426612841,0.072913594
19015,0.390321217,0.527190758,0.082488025
19017,0.395627124,0.532427242,0.071945635
19019,0.387241514,0.537456106,0.07530238
19021,0.345010872,0.592292824,0.062696303
19023,0.287102356,0.654998003,0.057899641
19025,0.270982749,0.672223299,0.056793952
19027,0.313827769,0.629552352,0.056619879
19029,0.273824561,0.668210526,0.057964912
19031,0.377214128,0.554973273,0.067812598
19033,0.429436098,0.506030917,0.064532985
19035,0.26829658,0.669862576,0.061840844
19037,0.352136752,0.581507382,0.066355866
19039,0.328917827,0.609115402,0.061966771
19041,0.260995706,0.682023906,0.056980388
19043,0.354584292,0.58242962,0.062986088
19045,0.437638184,0.488836867,0.073524949
19047,0.287094448,0.665753425,0.047152127
19049,0.410462198,0.505568336,0.083969466
19051,0.251674395,0.701442555,0.04688305
19053,0.321638993,0.614890198,0.063470809
19055,0.319987014,0.616167081,0.063845904
19057,0.429880124,0.498822175,0.071297702
19059,0.295151632,0.652211706,0.052636662
19061,0.459564369,0.471832827,0.068602804
19063,0.285503892,0.657269093,0.057227015
19065,0.369824561,0.563408521,0.066766917
19067,0.394416873,0.54280397,0.062779156
19069,0.300523349,0.636674718,0.062801932
19071,0.267872045,0.669541029,0.062586926
19073,0.350757104,0.584940884,0.064302012
19075,0.27008149,0.658760186,0.071158324
19077,0.301217391,0.630956522,0.067826087
19079,0.354302054,0.580062386,0.06563556
19081,0.270311702,0.677397377,0.052290921
19083,0.326614321,0.615727177,0.057658502
19085,0.285465506,0.656664434,0.05787006
19087,0.308804764,0.614525734,0.076669502
19089,0.367843825,0.572713314,0.05944286
19091,0.246117555,0.701395715,0.052486731
19093,0.219269103,0.735049834,0.045681063
19095,0.346361186,0.584568733,0.069070081
19097,0.372162949,0.564888458,0.062948594
19099,0.373489545,0.55479668,0.071713775
19101,0.454879843,0.45953899,0.085581167
19103,0.65245646,0.273511827,0.074031713
19105,0.373729399,0.564492253,0.061778348
19107,0.269207623,0.68004012,0.050752257
19109,0.295457186,0.656790984,0.04775183
19111,0.384805894,0.545043651,0.070150455
19113,0.503296384,0.413243608,0.083460008
19115,0.329073482,0.612819489,0.058107029
19117,0.284565916,0.660771704,0.054662379
19119,0.144268465,0.814175945,0.04155559
19121,0.310097267,0.620657712,0.069245021
19123,0.246331828,0.699021821,0.054646351
19125,0.307700943,0.615289627,0.07700943
19127,0.425583982,0.508676307,0.065739711
19129,0.271499091,0.658222915,0.070277994
19131,0.348532398,0.588886838,0.062580764
19133,0.272747157,0.682414698,0.044838145
19135,0.273221216,0.682535576,0.044243208
19137,0.260507534,0.681205393,0.058287074
19139,0.430585572,0.493156324,0.076258104
19141,0.177558736,0.776667567,0.045773697
19143,0.171802054,0.787737317,0.040460629
19145,0.25653038,0.694633731,0.048835889
19147,0.29725707,0.655113757,0.047629173
19149,0.218726308,0.73388931,0.047384382
19151,0.24915912,0.699094437,0.051746442
19153,0.517388957,0.403757207,0.078853836
19155,0.359770384,0.572797563,0.067432052
19157,0.437709753,0.503000102,0.059290145
19159,0.278167713,0.673808644,0.048023642
19161,0.243668457,0.710475825,0.045855718
19163,0.469032707,0.454059383,0.07690791
19165,0.260910518,0.68477237,0.054317111
19167,0.126415302,0.812630538,0.060954161
19169,0.507411135,0.384036947,0.108551917
19171,0.365173675,0.567984461,0.066841865
19173,0.250247606,0.69692968,0.052822714
19175,0.329561043,0.604423868,0.066015089
19177,0.237292895,0.709632126,0.053074979
19179,0.369265298,0.575285497,0.055449205
19181,0.381355311,0.542637363,0.076007326
19183,0.360783237,0.564827523,0.07438924
19185,0.244557823,0.703741497,0.05170068
19187,0.361732645,0.576936317,0.061331038
19189,0.333678936,0.595645412,0.070675652
19191,0.462418588,0.470339729,0.067241683
19193,0.370785489,0.565602269,0.063612242
19195,0.359408034,0.57622739,0.064364576
19197,0.314636575,0.63060073,0.054762695
20001,0.262742941,0.669416942,0.067840117
20003,0.200597015,0.726865672,0.072537313
20005,0.302509506,0.61581749,0.081673004
20007,0.126998224,0.821492007,0.051509769
20009,0.179082676,0.768137112,0.052780212
20011,0.219268012,0.726079107,0.05465288
20013,0.21382557,0.720019822,0.066154609
20015,0.237661352,0.689626496,0.072712152
20017,0.23082542,0.707815924,0.061358656
20019,0.133018231,0.834571236,0.032410533
20021,0.232598608,0.717169374,0.050232019
20023,0.128642502,0.833688699,0.037668799
20025,0.119402985,0.820895522,0.059701493
20027,0.177225131,0.756806283,0.065968586
20029,0.193638677,0.742748092,0.063613232
20031,0.178711898,0.749754179,0.071533923
20033,0.117647059,0.824682814,0.057670127
20035,0.281356469,0.655257111,0.063386419
20037,0.349137063,0.579141763,0.071721174
20039,0.122589532,0.833333333,0.044077135
20041,0.195980512,0.734348356,0.069671133
20043,0.173771462,0.771462404,0.054766134
20045,0.6228163,0.293249745,0.083933955
20047,0.160727824,0.786201668,0.053070508
20049,0.127084988,0.832406672,0.04050834
20051,0.229513685,0.708629782,0.061856533
20053,0.194475551,0.734975737,0.070548712
20055,0.314499459,0.625061522,0.06043902
20057,0.27844001,0.662606893,0.058953097
20059,0.26374829,0.655266758,0.080984952
20061,0.362739872,0.5695629,0.067697228
20063,0.110945644,0.848845867,0.040208488
20065,0.146417445,0.798286604,0.05529595
20067,0.184596065,0.755127668,0.060276266
20069,0.127299129,0.821878025,0.050822846
20071,0.127692308,0.821538462,0.050769231
20073,0.170774648,0.76056338,0.068661972
20075,0.138127854,0.804794521,0.057077626
20077,0.152443755,0.7742436,0.073312645
20079,0.339769375,0.581120944,0.079109681
20081,0.180945347,0.768094535,0.050960118
20083,0.121927237,0.840707965,0.037364798
20085,0.259883121,0.677036782,0.063080096
20087,0.302027108,0.625284875,0.072688017
20089,0.120481928,0.818607764,0.060910308
20091,0.447626599,0.473956358,0.078417043
20093,0.132218845,0.816869301,0.050911854
20095,0.179664067,0.75884823,0.061487702
20097,0.105653383,0.834105653,0.060240964
20099,0.282595288,0.65807327,0.059331442
20101,0.121699196,0.824339839,0.053960964
20103,0.336919574,0.582093,0.080987426
20105,0.146857923,0.805327869,0.047814208
20107,0.166252541,0.786988932,0.046758527
20109,0.109801032,0.834193073,0.056005895
20111,0.378336589,0.533203125,0.088460286
20113,0.253178465,0.67093078,0.075890755
20115,0.214082504,0.711770982,0.074146515
20117,0.229402953,0.707682431,0.062914616
20119,0.122093023,0.822674419,0.055232558
20121,0.265677007,0.665890028,0.068432965
20123,0.162134602,0.78450034,0.053365058
20125,0.219676774,0.723008997,0.057314229
20127,0.229039634,0.693597561,0.077362805
20129,0.123322148,0.834731544,0.041946309
20131,0.141546271,0.805154237,0.053299492
20133,0.237725689,0.701773836,0.060500475
20135,0.111416781,0.844566713,0.044016506
20137,0.125783348,0.823634736,0.050581916
20139,0.248793642,0.684927619,0.06627874
20141,0.130313199,0.81655481,0.053131991
20143,0.146055804,0.786427833,0.067516362
20145,0.217587373,0.715520481,0.066892146
20147,0.112612613,0.838213213,0.049174174
20149,0.208080052,0.711867577,0.080052371
20151,0.200676731,0.738677772,0.060645497
20153,0.110733696,0.828804348,0.060461957
20155,0.282403965,0.640768278,0.076827757
20157,0.148279953,0.800316331,0.051403717
20159,0.182702419,0.745793901,0.07150368
20161,0.433819432,0.46939439,0.096786179
20163,0.11368334,0.839603142,0.046713518
20165,0.155023287,0.796407186,0.048569528
20167,0.144378328,0.806138428,0.049483245
20169,0.286303481,0.626722263,0.086974257
20171,0.107175295,0.846957312,0.045867393
20173,0.368820286,0.552766933,0.078412781
20175,0.323144105,0.627034538,0.049821358
20177,0.449911148,0.476540328,0.073548524
20179,0.092430859,0.871179039,0.036390102
20181,0.132848392,0.799770291,0.067381317
20183,0.145445642,0.813418217,0.041136141
20185,0.160337553,0.785864979,0.053797468
20187,0.180533752,0.772370487,0.047095761
20189,0.116340561,0.845584347,0.038075093
20191,0.213536309,0.718370706,0.068092985
20193,0.132270694,0.813199105,0.054530201
20195,0.133603239,0.827935223,0.038461538
20197,0.229585799,0.701775148,0.068639053
20199,0.05764411,0.903508772,0.038847118
20201,0.139963834,0.793490054,0.066546112
20203,0.146443515,0.804393305,0.04916318
20205,0.165413534,0.776385408,0.058201058
20207,0.189189189,0.74982675,0.060984061
20209,0.617986511,0.324019598,0.057993891
21001,0.160694765,0.806145998,0.033159237
21003,0.166625494,0.798666008,0.034708498
21005,0.230607599,0.721589914,0.047802486
21007,0.19897586,0.770787613,0.030236528
21009,0.231231069,0.72928386,0.039485071
21011,0.296708088,0.671898845,0.031393067
21013,0.17699115,0.798929821,0.024079029
21015,0.26078656,0.678294977,0.060918463
21017,0.317051005,0.632625241,0.050323753
21019,0.29436785,0.664466608,0.041165542
21021,0.330681292,0.621041248,0.04827746
21023,0.199886589,0.768641905,0.031471506
21025,0.267863367,0.695538515,0.036598118
21027,0.223387281,0.739001596,0.037611124
21029,0.228866894,0.726662785,0.044470321
21031,0.169835007,0.794117647,0.036047346
21033,0.210878661,0.754309623,0.034811715
21035,0.295906287,0.64595925,0.058134463
21037,0.344812985,0.589273112,0.065913903
21039,0.166089965,0.805074971,0.028835063
21041,0.28690013,0.671335927,0.041763943
21043,0.221443861,0.738178634,0.040377505
21045,0.119117875,0.851374437,0.029507688
21047,0.325499253,0.638862473,0.035638274
21049,0.290404196,0.660907127,0.048688676
21051,0.111127531,0.86611497,0.0227575
21053,0.122590766,0.85365307,0.023756163
21055,0.152836265,0.814961605,0.03220213
21057,0.149706458,0.816046967,0.034246575
21059,0.309188552,0.631060755,0.059750693
21061,0.18668955,0.788520214,0.024790236
21063,0.259194396,0.700525394,0.04028021
21065,0.199819657,0.76393147,0.036248873
21067,0.511887907,0.417371529,0.070740564
21069,0.215335463,0.754313099,0.030351438
21071,0.242744861,0.725090689,0.03216445
21073,0.449067672,0.495244081,0.055688246
21075,0.324937028,0.650293871,0.024769102
21077,0.22438586,0.731875374,0.043738766
21079,0.190607372,0.774498229,0.034894399
21081,0.199811696,0.760330579,0.039857726
21083,0.199205107,0.763037456,0.037757437
21085,0.185230711,0.777136914,0.037632375
21087,0.156009751,0.819801238,0.024189012
21089,0.254715242,0.709344474,0.035940284
21091,0.289639115,0.649126892,0.061233993
21093,0.323106868,0.624965242,0.05192789
21095,0.127544855,0.848656689,0.023798457
21097,0.261020434,0.698496337,0.040483228
21099,0.238160793,0.732378855,0.029460352
21101,0.34028412,0.616894977,0.042820903
21103,0.255700098,0.691565254,0.052734648
21105,0.208159481,0.768196569,0.02364395
21107,0.211845662,0.750897026,0.037257311
21109,0.087620433,0.8887475,0.023632067
21111,0.540460324,0.407160598,0.052379078
21113,0.263397068,0.663379919,0.073223013
21115,0.130589219,0.840263268,0.029147514
21117,0.336314898,0.596655463,0.06702964
21119,0.216033316,0.756029846,0.027936838
21121,0.146603397,0.822927073,0.03046953
21123,0.200722475,0.753730171,0.045547354
21125,0.138525349,0.829219184,0.032255467
21127,0.172955975,0.797087057,0.029956968
21129,0.16647919,0.806524184,0.026996625
21131,0.089047195,0.89381122,0.017141585
21133,0.168819794,0.798445369,0.032734837
21135,0.14816912,0.823518309,0.028312571
21137,0.195063278,0.76749294,0.037443782
21139,0.190958019,0.768568353,0.040473628
21141,0.252775484,0.713643454,0.033581062
21143,0.263755679,0.703937405,0.032306916
21145,0.291755837,0.663557671,0.044686492
21147,0.114958449,0.867728532,0.017313019
21149,0.216381954,0.740473062,0.043144985
21151,0.315565545,0.62698349,0.057450965
21153,0.229085223,0.747458952,0.023455825
21155,0.330292196,0.631488103,0.038219702
21157,0.219906576,0.737932687,0.042160738
21159,0.091828991,0.886162408,0.022008601
21161,0.272890982,0.684859399,0.042249619
21163,0.247404137,0.708036955,0.044558908
21165,0.251889169,0.723281756,0.024829075
21167,0.226263581,0.731223429,0.04251299
21169,0.211255411,0.755627706,0.033116883
21171,0.12041675,0.857142857,0.022440393
21173,0.275759693,0.685993713,0.038246594
21175,0.210680628,0.759790576,0.029528796
21177,0.250535988,0.719218989,0.030245023
21179,0.309297183,0.645659071,0.045043746
21181,0.277015136,0.688841957,0.034142907
21183,0.200038469,0.763800731,0.0361608
21185,0.312543756,0.623048123,0.064408121
21187,0.212357528,0.74885023,0.038792242
21189,0.145537237,0.837976123,0.01648664
21191,0.19377393,0.766439154,0.039786915
21193,0.202043133,0.771660991,0.026295876
21195,0.173525238,0.800608149,0.025866613
21197,0.256606819,0.708694775,0.034698406
21199,0.150065975,0.816732641,0.033201384
21201,0.219151037,0.749259625,0.031589339
21203,0.136750859,0.838290241,0.0249589
21205,0.372400542,0.584764919,0.042834539
21207,0.133716663,0.839613408,0.026669929
21209,0.318801653,0.621983471,0.059214876
21211,0.304956268,0.641205053,0.053838678
21213,0.284689948,0.67414686,0.041163192
21215,0.20189175,0.756279559,0.041828692
21217,0.225809305,0.735892446,0.038298249
21219,0.218037246,0.755806654,0.0261561
21221,0.235076285,0.73041031,0.034513405
21223,0.231437599,0.729594523,0.038967878
21225,0.214297215,0.75688295,0.028819836
21227,0.350146531,0.59175713,0.058096339
21229,0.251951739,0.712029808,0.036018453
21231,0.179054054,0.797172172,0.023773774
21233,0.213608958,0.757450474,0.028940568
21235,0.15006534,0.821257442,0.028677218
21237,0.285768501,0.684629981,0.029601518
21239,0.365553344,0.567499816,0.066946841
22001,0.205849063,0.772645953,0.021504984
22003,0.22779881,0.742779881,0.029421309
22005,0.301327774,0.661015399,0.037656827
22007,0.360509905,0.615737344,0.023752751
22009,0.303569275,0.673158085,0.02327264
22011,0.158708051,0.811646107,0.029645842
22013,0.446680942,0.536188437,0.017130621
22015,0.253590916,0.711643396,0.034765688
22017,0.505491286,0.463177196,0.031331519
22019,0.313850928,0.646786418,0.039362654
22021,0.167945439,0.814578005,0.017476556
22023,0.087486457,0.881906826,0.030606717
22025,0.272240527,0.716433278,0.011326194
22027,0.423142813,0.558324249,0.018532939
22029,0.368800721,0.617335437,0.013863841
22031,0.382592593,0.59762963,0.019777778
22033,0.523321679,0.430859429,0.045818892
22035,0.625382783,0.360326642,0.014290575
22037,0.421728739,0.554570803,0.023700458
22039,0.282757694,0.696142992,0.021099315
22041,0.273521065,0.710980135,0.015498799
22043,0.133885047,0.83981408,0.026300873
22045,0.329635792,0.644080853,0.026283355
22047,0.518855576,0.456273764,0.02487066
22049,0.286575563,0.692524116,0.020900322
22051,0.405584704,0.552733719,0.041681577
22053,0.215731596,0.754710373,0.02955803
22055,0.309896499,0.645767639,0.044335862
22057,0.202257174,0.767415056,0.03032777
22059,0.092099254,0.888415284,0.019485462
22061,0.380684557,0.576410092,0.042905351
22063,0.120388013,0.845730123,0.033881864
22065,0.579881657,0.407227388,0.012890955
22067,0.434947688,0.548599393,0.016452919
22069,0.4298177,0.53955839,0.03062391
22071,0.80812004,0.146503269,0.045376692
22073,0.359145508,0.613581899,0.027272594
22075,0.316561052,0.652605694,0.030833255
22077,0.405067596,0.577246833,0.017685571
22079,0.322320737,0.6476673,0.030011963
22081,0.438263229,0.540705563,0.021031208
22083,0.328956966,0.655100552,0.015942482
22085,0.174006335,0.805047512,0.020946153
22087,0.313626304,0.64729687,0.039076826
22089,0.326779169,0.634583079,0.038637752
22091,0.562206573,0.418678739,0.019114688
22093,0.531071576,0.451468763,0.017459661
22095,0.610374584,0.364894181,0.024731235
22097,0.430472522,0.549591015,0.019936463
22099,0.321009709,0.655262136,0.023728155
22101,0.351881803,0.62766097,0.020457228
22103,0.222819795,0.730874976,0.046305229
22105,0.322000916,0.647874695,0.030124389
22107,0.522762951,0.46389325,0.013343799
22109,0.242960634,0.726763259,0.030276107
22111,0.247016706,0.731778961,0.021204333
22113,0.1894897,0.782732522,0.027777778
22115,0.160223652,0.80989599,0.029880358
22117,0.30556152,0.674039081,0.020399399
22119,0.344998622,0.636098099,0.018903279
22121,0.42345815,0.544918188,0.031623663
22123,0.150241647,0.834208867,0.015549485
22125,0.387653044,0.584583549,0.027763407
22127,0.258003766,0.723163842,0.018832392
23001,0.413823492,0.507670725,0.078505782
23003,0.38140012,0.553295153,0.065304727
23005,0.599360952,0.335872842,0.064766206
23007,0.425521591,0.480228045,0.094250364
23009,0.501618425,0.426548397,0.071833178
23011,0.442574915,0.478416506,0.079008579
23013,0.537564263,0.395213203,0.067222534
23015,0.476259127,0.452355485,0.071385388
23017,0.390115701,0.51953463,0.090349668
23019,0.407722871,0.51678669,0.07549044
23021,0.337399259,0.588760619,0.073840122
23023,0.493338268,0.43042191,0.076239822
23025,0.34883364,0.575544813,0.075621547
23027,0.459770115,0.457039679,0.083190206
23029,0.371219065,0.55563703,0.073143905
23031,0.48868509,0.44107146,0.07024345
24001,0.256899589,0.693873556,0.049226855
24003,0.475483281,0.453208482,0.071308237
24005,0.559053143,0.38260529,0.058341567
24009,0.384428788,0.552143098,0.063428113
24011,0.284064338,0.663785163,0.0521505
24013,0.28924963,0.633818918,0.076931452
24015,0.301530849,0.637699088,0.060770063
24017,0.630129114,0.327113904,0.042756982
24019,0.410180624,0.552577997,0.037241379
24021,0.449740207,0.473610923,0.07664887
24023,0.18321319,0.769109985,0.047676825
24025,0.352182955,0.582470525,0.06534652
24027,0.632561208,0.292762326,0.074676466
24029,0.456541263,0.486578186,0.056880551
24031,0.747248227,0.193587861,0.059163912
24033,0.881306915,0.084047799,0.034645286
24035,0.30060702,0.640689213,0.058703767
24037,0.351791662,0.575077244,0.073131094
24039,0.423838384,0.539494949,0.036666667
24041,0.421009098,0.521772977,0.057217924
24043,0.320180025,0.621266536,0.058553439
24045,0.424236726,0.521728912,0.054034362
24047,0.344958087,0.608707955,0.046333958
24510,0.846580229,0.105283164,0.048136607
25001,0.541079619,0.404140085,0.054780296
25003,0.674567535,0.259849081,0.065583383
25005,0.52032664,0.423535602,0.056137758
25007,0.730307773,0.215353852,0.054338376
25009,0.585229606,0.358850969,0.055919425
25011,0.641171386,0.271472352,0.087356262
25013,0.554311062,0.387387565,0.058301373
25015,0.667426105,0.262669367,0.069904528
25017,0.663695707,0.280336057,0.055968236
25019,0.647205745,0.295348111,0.057446144
25021,0.613501972,0.331127165,0.055370863
25023,0.507799882,0.432315458,0.05988466
25025,0.795977858,0.163311643,0.040710498
25027,0.518049022,0.410945909,0.071005069
26001,0.279444982,0.67779929,0.042755728
26003,0.368083223,0.572155821,0.059760956
26005,0.323557882,0.612752303,0.063689815
26007,0.331813852,0.61845149,0.049734658
26009,0.327492269,0.62354587,0.048961861
26011,0.30977131,0.643191268,0.047037422
26013,0.331232092,0.618338109,0.050429799
26015,0.300504468,0.633123413,0.066372119
26017,0.408516904,0.534722615,0.056760481
26019,0.40164255,0.541552601,0.056804849
26021,0.409476475,0.536532882,0.053990643
26023,0.286531167,0.667270566,0.046198268
26025,0.410121897,0.534684731,0.055193372
26027,0.3217526,0.630360699,0.047886701
26029,0.352114607,0.594557543,0.05332785
26031,0.314657695,0.635093622,0.050248683
26033,0.348020186,0.590191511,0.061788302
26035,0.317350063,0.635222944,0.047426992
26037,0.405657361,0.532185463,0.062157176
26039,0.30829924,0.636177674,0.055523086
26041,0.348042397,0.601395198,0.050562405
26043,0.297987087,0.651728067,0.050284846
26045,0.443570908,0.491079846,0.065349247
26047,0.370811616,0.564620785,0.064567599
26049,0.523449281,0.428816685,0.047734034
26051,0.304201411,0.651379089,0.0444195
26053,0.399099468,0.548233047,0.052667485
26055,0.406385082,0.531372967,0.062241951
26057,0.344123899,0.600060735,0.055815366
26059,0.240672016,0.706870612,0.052457372
26061,0.385176651,0.542434716,0.072388633
26063,0.287679839,0.671734623,0.040585537
26065,0.603257637,0.334517836,0.062224527
26067,0.311015119,0.619460788,0.069524093
26069,0.32520021,0.624578999,0.050220792
26071,0.339086294,0.621827411,0.039086294
26073,0.449117832,0.485901071,0.064981096
26075,0.370208247,0.571106678,0.058685075
26077,0.531659,0.404072875,0.064268126
26079,0.258122948,0.692403487,0.049473565
26081,0.450000649,0.480816655,0.069182696
26083,0.367503487,0.567642957,0.064853556
26085,0.363926426,0.592905405,0.043168168
26087,0.281831662,0.664785428,0.05338291
26089,0.45903639,0.490546859,0.050416751
26091,0.364613945,0.575328153,0.060057903
26093,0.324787939,0.62040693,0.054805131
26095,0.264055836,0.680884064,0.055060101
26097,0.341971461,0.614072495,0.043956044
26099,0.420491186,0.535794349,0.043714466
26101,0.395190094,0.548853084,0.055956822
26103,0.486475012,0.444141194,0.069383794
26105,0.359618658,0.579162411,0.061218931
26107,0.339410531,0.600244641,0.060344828
26109,0.32865899,0.622399703,0.048941308
26111,0.367830424,0.561003152,0.071166424
26113,0.213885472,0.736094028,0.0500205
26115,0.361947237,0.582890943,0.055161821
26117,0.295914916,0.635386523,0.068698561
26119,0.256937512,0.698342983,0.044719505
26121,0.477717447,0.462644709,0.059637844
26123,0.274381625,0.670185512,0.055432862
26125,0.516194362,0.435144309,0.048661328
26127,0.333025985,0.605867561,0.061106454
26129,0.291710792,0.657263888,0.05102532
26131,0.343257443,0.60303561,0.053706947
26133,0.254972193,0.691488359,0.053539448
26135,0.256322121,0.698011294,0.045666585
26137,0.283617802,0.659275802,0.057106397
26139,0.315082601,0.61980327,0.065114128
26141,0.332502078,0.621778886,0.045719036
